id_trip,mode,distance_m,duration,weekday,morning,midday,afternoon,evening,midnight,lat,long
58928,3,1143.0556656871388,452,1,0,0,0,0,1,45.47349899999993,-73.590571
428886,2,16628.467717224426,1594,1,0,0,0,0,1,45.597934999999936,-73.530268
32533,2,6938.579519609189,1400,1,0,0,0,0,1,45.518931999999936,-73.58744
419189,6,6954.58802701966,842,1,0,0,0,0,1,45.528235999999936,-73.600307
259020,2,1847.8225689523981,285,1,0,0,0,0,1,45.60948599999993,-73.55255
387780,1,467.85773327180056,387,1,0,0,0,0,1,45.46500399999992,-73.568983
332719,1,205.98178146543012,309,1,0,0,0,0,1,45.510024999999935,-73.557053
411613,2,4028.1780622725983,660,1,0,0,0,0,1,45.509779999999935,-73.576207
80821,6,166.78247229168733,792,1,0,0,0,0,1,45.524292999999936,-73.59170000000002
92411,1,7631.933999398862,2183,1,0,0,0,0,1,45.551085999999934,-73.53391599999998
50655,2,1845.674338017656,292,1,0,0,0,0,1,45.542431999999934,-73.589793
363611,0,71.45307611920073,202,1,0,0,0,0,1,45.51349599999993,-73.562725
370293,0,311.900850864378,368,1,0,0,0,0,1,45.52627099999993,-73.59001700000002
162076,2,5307.749875718761,950,1,0,0,0,0,1,45.49806899999992,-73.57749400000002
8458,6,4766.127236391425,1167,1,0,0,0,0,1,45.54322899999993,-73.61770600000001
110481,2,1389.2459562491692,345,1,0,0,0,0,1,45.54919799999993,-73.574202
375463,3,3505.407295550955,1688,1,0,0,0,0,1,45.53592899999993,-73.56137199999998
172568,0,238.12781595912216,303,1,0,0,0,0,1,45.51812599999993,-73.570097
80201,3,255.8680964979376,461,1,0,0,0,0,1,45.515016999999936,-73.563292
257006,3,9280.706240310405,2417,1,0,0,0,0,1,45.48391799999993,-73.57763300000002
374099,2,2027.7536238231528,436,1,0,0,0,0,1,45.532871999999934,-73.606052
449973,2,10417.884945392389,961,1,0,0,0,0,1,45.52321299999992,-73.55813100000002
324011,6,875.2801519711937,360,1,0,0,0,0,1,45.47262099999993,-73.62550800000002
141998,1,8083.066270368066,1761,1,0,0,0,0,1,45.48199299999993,-73.630651
407008,1,746.0782402875896,873,1,0,0,0,0,1,45.60169399999993,-73.54875
402309,2,1881.2600683571945,302,1,0,0,0,0,1,45.527928999999936,-73.61906699999999
81930,2,2684.06214399748,659,1,0,0,0,0,1,45.49721599999993,-73.62193900000003
29621,2,8352.425593201515,1021,1,0,0,0,0,1,45.529806999999934,-73.577526
69899,2,6936.454799946549,981,1,0,0,0,0,1,45.540883999999934,-73.60841600000002
475015,2,8452.47636523427,989,1,0,0,0,0,1,45.49424199999992,-73.438928
105428,1,1414.268025274403,914,1,0,0,0,0,1,45.498373999999906,-73.579952
477106,1,10601.938242635777,3078,1,0,0,0,0,1,45.53094799999993,-73.60336
370609,0,1961.6290751621268,1583,1,0,0,0,0,1,45.531220999999924,-73.568855
34872,0,1932.585713918067,2935,1,0,0,0,0,1,45.49741199999993,-73.558716
229644,2,2968.2404281273602,1198,1,0,0,0,0,1,45.53060199999993,-73.60940800000002
247484,2,21673.131860649304,3566,1,0,0,0,0,1,45.515973999999936,-73.594373
67937,3,9470.678547234553,1220,1,0,0,0,0,1,45.52032099999993,-73.57964399999999
237339,0,96.73785582407616,226,1,0,0,0,0,1,45.55902299999993,-73.594227
213603,5,157.07835580686324,766,1,0,0,0,0,1,45.514819999999936,-73.56560400000002
162814,1,1119.5731974722735,815,1,0,0,0,0,1,45.46234399999993,-73.63475799999998
80335,2,15140.067603427657,977,1,0,0,0,0,1,45.48075399999993,-73.57883400000001
160972,2,21267.61809702213,1638,1,0,0,0,0,1,45.64931699999993,-73.758143
227052,2,1748.448716043901,320,1,0,0,0,0,1,45.557003999999935,-73.634091
144916,2,1742.2288369029395,425,1,0,0,0,0,1,45.50120299999993,-73.556246
214459,0,524.4934406075738,683,1,1,0,0,0,0,45.53180599999993,-73.60261899999998
134917,0,661.5171855108124,727,1,1,0,0,0,0,45.52794099999992,-73.563903
466945,6,5990.14764743757,665,1,1,0,0,0,0,45.54486699999993,-73.544962
192372,2,22500.57910190564,1667,1,1,0,0,0,0,45.48778499999993,-73.465699
172772,2,8136.804139592779,1069,1,1,0,0,0,0,45.56503399999993,-73.553686
103716,2,346.8670393947788,126,1,1,0,0,0,0,45.460763999999934,-73.71785899999998
416760,6,8991.336206728147,1852,1,1,0,0,0,0,45.506994999999954,-73.56898800000002
357783,6,12231.091245956597,3509,1,1,0,0,0,0,45.511093999999936,-73.557642
257883,1,2113.9747753436177,1460,1,1,0,0,0,0,45.59229899999993,-73.57488599999998
82306,1,6906.52874953497,1240,1,1,0,0,0,0,45.5051739999999,-73.557475
181998,2,6573.18834094043,836,1,1,0,0,0,0,45.55713199999993,-73.54516999999998
182891,1,485.2229230950094,303,1,1,0,0,0,0,45.549748999999935,-73.59328900000001
443665,5,11883.691297472613,1039,1,1,0,0,0,0,45.517344999999935,-73.57316400000002
247992,2,11905.585709557648,1046,1,1,0,0,0,0,45.58575899999993,-73.590035
319142,1,6109.713276049552,2448,1,0,1,0,0,0,45.50326299999993,-73.61883900000002
236431,5,583.8706227041854,4026,1,0,1,0,0,0,45.508113999999935,-73.524979
290330,2,1041.0446737808334,410,1,1,0,0,0,0,45.654426999999934,-73.576151
463651,2,18973.1118765176,3270,1,0,1,0,0,0,45.44194299999993,-73.68049000000002
374718,2,16631.635781392346,1467,1,0,1,0,0,0,45.53930399999993,-73.62067099999999
366359,6,8632.944973015989,2714,1,0,1,0,0,0,45.56143599999994,-73.599579
428071,6,8232.766729223513,1576,1,0,1,0,0,0,45.49712799999993,-73.61850199999998
233425,1,4513.284271477037,1632,1,0,1,0,0,0,45.53076199999993,-73.563052
346188,2,4628.633819654715,539,1,0,1,0,0,0,45.64373099999993,-73.513987
315131,6,8628.708341966936,3611,1,0,1,0,0,0,45.55124999999993,-73.553225
70084,3,3281.4749548362456,1220,1,0,1,0,0,0,45.561683999999936,-73.604714
411238,1,7228.649235757653,1530,1,0,1,0,0,0,45.512574999999934,-73.560837
262146,3,10468.466068171068,2307,1,0,1,0,0,0,45.51118399999992,-73.671697
397627,1,14025.290530381033,5462,1,0,1,0,0,0,45.500022999999935,-73.617923
354884,6,8757.156997163707,2912,1,0,1,0,0,0,45.496634999999934,-73.57239799999998
116661,1,563.9281937564177,591,1,0,1,0,0,0,45.599150999999935,-73.61185600000002
159971,2,37467.21294247697,3566,1,0,1,0,0,0,45.67562699999992,-73.846694
211035,1,5655.237875624125,3546,1,0,1,0,0,0,45.53807599999993,-73.456767
242144,2,3713.8240770552643,463,1,0,1,0,0,0,45.60365299999993,-73.571375
432427,1,3104.1425635147143,1939,1,0,1,0,0,0,45.53711399999993,-73.675954
154532,2,21143.316837564143,1923,1,0,1,0,0,0,45.57313399999993,-73.44800000000002
415502,1,15207.461682096558,3071,1,0,1,0,0,0,45.492771999999924,-73.57359599999998
419006,1,4502.52563263366,3336,1,0,1,0,0,0,45.50822599999994,-73.580129
1461,0,1595.9997274757675,1483,1,0,1,0,0,0,45.43533499999993,-73.61993900000002
152449,1,588.6668118091616,722,1,0,1,0,0,0,45.612929999999935,-73.59808199999998
351589,2,3465.719660302676,891,1,0,1,0,0,0,45.49552699999993,-73.70610199999999
312471,6,38195.88850830928,3788,1,0,1,0,0,0,45.497832999999936,-73.619875
213940,1,532.6191627971211,1031,1,0,1,0,0,0,45.54962099999993,-73.634493
153436,2,4805.940835078338,767,1,0,1,0,0,0,45.493245999999935,-73.65435500000002
457951,1,720.403191654802,630,1,0,1,0,0,0,45.589914999999934,-73.539051
63029,0,4337.473451198806,2474,1,0,1,0,0,0,45.55860399999993,-73.544197
220337,1,7523.370636011436,2571,1,0,1,0,0,0,45.496600999999934,-73.57627899999999
105529,1,2432.260204082841,1488,1,0,1,0,0,0,45.557436999999936,-73.66720200000002
178590,1,2514.312257701285,943,1,0,1,0,0,0,45.56422499999994,-73.570819
201020,1,4985.637377351273,1991,1,0,1,0,0,0,45.55840499999991,-73.58335599999998
155151,1,370.9219858819465,351,1,0,1,0,0,0,45.56063899999993,-73.59991
100810,2,5145.147808119333,797,1,0,1,0,0,0,45.546404999999936,-73.57590499999998
461185,1,11439.489207544117,2302,1,0,1,0,0,0,45.46408299999993,-73.564551
18623,6,1043.6850769799432,2231,1,0,1,0,0,0,45.494772999999924,-73.56136000000002
459837,2,5130.5077818102145,784,1,0,1,0,0,0,45.47937499999993,-73.581374
101816,6,2148.2449264369047,800,1,0,1,0,0,0,45.44241599999993,-73.710939
178554,3,1305.8589877649135,736,1,0,1,0,0,0,45.55122899999992,-73.557161
399901,2,6938.358333038983,770,1,0,1,0,0,0,45.60394099999992,-73.52808900000002
304139,1,231.22727038229405,313,1,0,1,0,0,0,45.55363599999993,-73.60203700000002
320997,1,2542.596003614705,938,1,0,1,0,0,0,45.50497199999993,-73.57349999999998
180757,2,1636.4184482371616,580,1,0,1,0,0,0,45.49648099999993,-73.83925399999998
148048,6,6456.075707557518,2746,1,0,1,0,0,0,45.50375099999993,-73.57468800000002
318023,0,1539.8627552282574,1070,1,0,1,0,0,0,45.550600999999936,-73.640221
298787,6,5108.565170195581,1963,1,0,1,0,0,0,45.49544199999993,-73.563011
458998,6,20450.34101963404,2140,1,0,1,0,0,0,45.50496399999993,-73.616519
265615,6,12181.50413143538,3619,1,0,1,0,0,0,45.48025999999992,-73.61206
19399,2,1324.4857814820255,141,1,0,1,0,0,0,45.49586199999993,-73.821416
442551,1,341.5649503540339,304,1,0,1,0,0,0,45.511589999999934,-73.67225600000002
180605,2,4347.414692939401,1257,1,0,1,0,0,0,45.58444899999992,-73.60492100000002
392861,1,9968.9565550139,2172,1,0,1,0,0,0,45.51446799999992,-73.56123000000002
283745,6,10406.678152252269,2213,1,0,1,0,0,0,45.51047999999993,-73.61232399999999
431667,1,1015.5715404405928,929,1,0,1,0,0,0,45.618500999999924,-73.607611
428697,3,2226.858584215617,656,1,0,1,0,0,0,45.494309999999935,-73.563775
63434,3,1833.169407597315,735,1,0,1,0,0,0,45.53634599999993,-73.62228
274056,3,3456.506023826228,1035,1,0,1,0,0,0,45.51154599999993,-73.67231400000001
257225,2,2842.0327684528343,753,1,0,1,0,0,0,45.53380099999993,-73.666178
399556,0,532.3656145446307,441,1,0,1,0,0,0,45.44685299999993,-73.60235599999999
99778,0,506.59349545612463,1095,1,0,1,0,0,0,45.53529599999993,-73.611461
436812,3,7028.776713127601,1982,1,0,1,0,0,0,45.503685999999924,-73.61979699999998
309525,0,199.9693451101367,384,1,0,1,0,0,0,45.60948599999993,-73.55255
238373,1,920.0825197950868,769,1,0,1,0,0,0,45.52207399999993,-73.59618
412847,2,16968.312858708814,3597,1,0,1,0,0,0,45.513241999999934,-73.692933
394401,1,185.28967970212625,619,1,0,1,0,0,0,45.51158299999993,-73.672265
170139,2,5644.072143552679,1864,1,0,1,0,0,0,45.55113699999993,-73.58493999999997
144738,2,46140.100630251836,6003,1,0,1,0,0,0,45.38150499999993,-73.560668
79587,2,300.9697378078736,176,1,0,1,0,0,0,45.53778399999993,-73.597134
71383,2,4992.410023835269,2059,1,0,1,0,0,0,45.54761999999993,-73.59274800000001
148918,6,4093.3204127360414,2591,1,0,1,0,0,0,45.50283299999993,-73.56248200000002
375618,3,955.9506722478225,718,1,0,1,0,0,0,45.552196999999936,-73.673909
70411,1,6502.680550884687,1478,1,0,1,0,0,0,45.505271999999934,-73.61706100000002
83642,2,4824.512738793819,1389,1,0,1,0,0,0,45.52093799999992,-73.559074
55191,0,2734.592858370242,1830,1,0,1,0,0,0,45.51118399999992,-73.671697
447542,2,16308.99534104585,2401,1,0,1,0,0,0,45.493583999999935,-73.58439299999998
310379,2,20294.047989719667,2891,1,0,1,0,0,0,45.49227299999993,-73.710142
365164,1,10698.736883366882,2147,1,0,1,0,0,0,45.494309999999935,-73.563775
417626,0,486.9121304643022,595,1,0,1,0,0,0,45.58249999999993,-73.55014200000002
418133,2,3272.4821974828637,738,1,0,1,0,0,0,45.51771499999993,-73.59996399999999
303375,2,1757.0486382149402,1038,1,0,1,0,0,0,45.527655999999936,-73.50460000000002
310865,0,5294.062862154113,2595,1,0,1,0,0,0,45.484409999999905,-73.56129799999998
144603,3,850.2766706699623,213,1,0,1,0,0,0,45.519324999999924,-73.690662
199740,6,108.75228433361349,460,1,0,1,0,0,0,45.47641199999993,-73.586999
144025,2,5577.2006908792,1903,1,0,1,0,0,0,45.50326299999993,-73.61883900000002
251690,6,2784.75473761622,2479,1,0,1,0,0,0,45.52188599999993,-73.56663
296909,3,2417.1892546103863,542,1,0,1,0,0,0,45.52567699999993,-73.594755
302654,3,5284.475729034398,1263,1,0,1,0,0,0,45.500022999999935,-73.617923
403146,3,1557.4043612040757,703,1,0,1,0,0,0,45.52924599999994,-73.588509
385604,1,613.011914618558,1556,1,0,1,0,0,0,45.46845899999993,-73.56699900000002
400299,6,4991.411311068164,2184,1,0,1,0,0,0,45.522320999999934,-73.581114
462492,1,7485.800600529395,2521,1,0,1,0,0,0,45.521475999999936,-73.596726
49851,2,6182.852150145284,1579,1,0,1,0,0,0,45.48337799999993,-73.574433
4264,2,14989.920892585513,3949,1,0,1,0,0,0,45.53548199999993,-73.660155
182019,2,28177.276733966934,2335,1,0,1,0,0,0,45.57235699999993,-73.40370900000002
63223,1,534.5442058814641,484,1,0,1,0,0,0,45.49542399999992,-73.56296500000002
55611,3,1444.2937503536207,487,1,0,1,0,0,0,45.54148999999993,-73.564927
74112,3,1653.4455590469702,842,1,0,1,0,0,0,45.53572299999993,-73.58058100000002
432070,2,1274.374095266345,406,1,0,1,0,0,0,45.538602999999924,-73.6106
269354,3,2659.311893449541,596,1,0,1,0,0,0,45.52749199999993,-73.58902499999998
21212,2,3260.272462901113,757,1,0,1,0,0,0,45.688258999999924,-73.489681
144316,1,1627.1764786932308,569,1,0,1,0,0,0,45.495041999999934,-73.58138400000001
451621,3,2653.899243283727,1522,1,0,1,0,0,0,45.51937499999993,-73.58041900000002
33422,0,235.179408372502,624,1,0,1,0,0,0,45.500801999999936,-73.55899000000002
129904,6,7425.7023013354565,2125,1,0,1,0,0,0,45.59026799999993,-73.54014199999997
229714,0,616.2519542121977,456,1,0,1,0,0,0,45.51531699999993,-73.56107700000003
71622,3,5201.691388696427,1242,1,0,1,0,0,0,45.52989799999993,-73.62043800000002
313065,1,242.81047401509892,234,1,0,1,0,0,0,45.550139999999935,-73.65697300000002
348039,7,8575.635951784825,2161,1,0,1,0,0,0,45.519079999999924,-73.58404200000003
31951,6,2487.146363726015,1741,1,0,1,0,0,0,45.531787999999935,-73.59779400000002
15265,2,3421.6505637387872,1133,1,0,1,0,0,0,45.56879099999993,-73.601563
119440,2,90.38000393558224,140,1,0,1,0,0,0,45.517572999999935,-73.603767
233879,6,1819.452173468876,1108,1,0,1,0,0,0,45.48062799999993,-73.57727299999998
295607,1,192.6506496318902,563,1,0,1,0,0,0,45.53616199999993,-73.62205400000003
235133,6,5258.105347707923,1740,1,0,1,0,0,0,45.51218599999995,-73.56181800000002
126544,1,1883.1965371354247,976,1,0,1,0,0,0,45.59673799999993,-73.53371700000002
18486,0,1838.7682559284005,1667,1,0,1,0,0,0,45.51478499999993,-73.56156
211733,1,1610.8502210694226,2052,1,0,1,0,0,0,45.45302899999993,-73.78201199999998
458340,2,10533.68302033896,2550,1,0,1,0,0,0,45.47289499999993,-73.562526
142028,2,4696.268966115501,676,1,0,1,0,0,0,45.66544599999993,-73.782567
237889,6,24703.251235746626,2836,1,0,1,0,0,0,45.50402399999992,-73.617255
170338,2,27110.24392031678,3270,1,0,1,0,0,0,45.576011999999935,-73.593866
52342,0,1314.5550231644088,1727,1,0,1,0,0,0,45.535693999999935,-73.57691400000002
405175,1,5427.454540897052,958,1,0,1,0,0,0,45.513743999999924,-73.560497
391588,2,3515.349421586707,1303,1,0,1,0,0,0,45.44076699999993,-73.594884
57793,2,4667.652964720611,1005,1,0,1,0,0,0,45.530841999999936,-73.62422899999999
57518,2,1973.1147451571921,438,1,0,1,0,0,0,45.53521599999992,-73.66857799999998
112443,2,2002.5538787122243,884,1,0,1,0,0,0,45.49481999999993,-73.40884
237096,0,381.552520301593,265,1,0,1,0,0,0,45.524290999999934,-73.552801
182936,5,6053.947664443222,1072,1,0,1,0,0,0,45.54109399999993,-73.55861300000002
252383,1,767.6210642929376,402,1,0,1,0,0,0,45.497568999999935,-73.62269600000002
445187,2,5912.689635293578,858,1,0,1,0,0,0,45.59411299999992,-73.53639
423442,0,2635.536968913085,2382,1,0,1,0,0,0,45.54745399999993,-73.54457100000002
320827,2,1408.149782342028,206,1,0,1,0,0,0,45.53292299999993,-73.706289
217904,6,1697.5081347922035,1547,1,0,1,0,0,0,45.551127999999935,-73.54077900000001
404725,3,5357.579611044738,1893,1,0,1,0,0,0,45.599392999999935,-73.521101
162167,2,6768.738903598338,1573,1,0,1,0,0,0,45.48704399999993,-73.557372
304938,0,327.4788199040376,1448,1,0,1,0,0,0,45.524571999999935,-73.582368
333594,1,8459.911405909157,1833,1,0,1,0,0,0,45.51397399999993,-73.56880600000002
272080,1,515.5755547189273,3591,1,0,0,1,0,0,45.796427999999935,-73.41771200000002
330500,1,2379.085047733107,1745,1,0,1,0,0,0,45.53019999999994,-73.62131400000001
171962,3,2970.088315843076,887,1,0,1,0,0,0,45.511766999999935,-73.56216700000002
111145,0,1236.1236176381378,2095,1,0,1,0,0,0,45.503302999999924,-73.618803
270271,0,378.6925430524098,905,1,0,1,0,0,0,45.577308999999936,-73.550207
115016,6,12796.588577711422,3846,1,0,0,1,0,0,45.51446799999992,-73.56123000000002
317240,2,12179.057849154497,1598,1,0,1,0,0,0,45.45536899999993,-73.632462
409509,0,545.6551472116231,453,1,0,1,0,0,0,45.559770999999934,-73.597521
383625,2,10992.793109354605,3873,1,0,0,1,0,0,45.709986999999934,-73.66203400000002
271750,3,97.37426314756577,107,1,0,1,0,0,0,45.54307699999993,-73.606511
175754,1,3193.6915878705163,1007,1,0,1,0,0,0,45.47386899999994,-73.60453299999998
220741,0,207.52341709339316,204,1,0,1,0,0,0,45.54168299999992,-73.607773
276841,6,5204.443780492229,1533,1,0,1,0,0,0,45.51190099999993,-73.562637
61206,3,913.1644923162418,416,1,0,1,0,0,0,45.53034299999993,-73.58197900000002
14918,6,2565.0231584748426,4183,1,0,0,1,0,0,45.46088599999993,-73.63435600000003
221466,1,174.18320790063967,150,1,0,1,0,0,0,45.518128999999924,-73.55854399999998
222060,3,10320.965576363364,2077,1,0,0,1,0,0,45.517479999999935,-73.568658
203516,1,1578.1139520941877,553,1,0,1,0,0,0,45.51532899999993,-73.681376
336291,0,1286.9129348816575,1862,1,0,1,0,0,0,45.50326299999993,-73.61883900000002
83507,1,512.0152497907719,490,1,0,1,0,0,0,45.536999999999935,-73.60717800000002
188755,2,948.9621512153778,341,1,0,1,0,0,0,45.53917099999993,-73.59575400000001
129086,6,4805.266146232377,2036,1,0,0,1,0,0,45.497832999999936,-73.619875
74544,3,6602.2491786775745,2360,1,0,0,1,0,0,45.53019999999994,-73.62131400000001
99639,1,2896.839791676599,2516,1,0,0,1,0,0,45.40672099999993,-73.94306600000002
135303,3,1749.7106432249582,610,1,0,1,0,0,0,45.54395099999995,-73.59118800000002
30633,2,1887.380032299969,1570,1,0,1,0,0,0,45.46819799999993,-73.56605100000002
217937,0,54.31842566546354,305,1,0,1,0,0,0,45.526409999999935,-73.550855
297276,0,338.7326784698717,2871,1,0,0,1,0,0,45.50249599999994,-73.58369600000002
67180,2,2234.595063512042,389,1,0,1,0,0,0,45.59649599999993,-73.580202
175973,0,610.256007999883,867,1,0,1,0,0,0,45.52026699999993,-73.55656899999998
7478,3,2121.687710238064,658,1,0,1,0,0,0,45.51503699999992,-73.56620099999998
172543,2,13308.515582325132,3264,1,0,0,1,0,0,45.51048099999992,-73.55334400000002
373231,1,2010.584885045493,652,1,0,1,0,0,0,45.598945999999934,-73.533647
474327,0,210.2190319551176,686,1,0,1,0,0,0,45.622362999999936,-73.62366600000001
409224,2,7592.720602875623,941,1,0,1,0,0,0,45.74295999999993,-73.59972000000002
123314,3,3170.7533964215777,887,1,0,1,0,0,0,45.50375099999993,-73.57468800000002
66047,3,1825.571228125033,903,1,0,1,0,0,0,45.53705799999993,-73.62520200000002
346518,2,20206.678164069457,1790,1,0,0,1,0,0,45.45704699999993,-73.747463
135555,2,18973.08172440385,1127,1,0,0,1,0,0,45.482222999999934,-73.804249
411099,0,1384.1931370724942,1262,1,0,0,1,0,0,45.54401199999993,-73.61543899999998
256758,0,520.9633313732521,531,1,0,1,0,0,0,45.53892199999992,-73.62408000000002
194364,3,13437.036325361303,3750,1,0,0,1,0,0,45.500886999999935,-73.56519899999998
346424,6,133.068431983388,336,1,0,1,0,0,0,45.458654999999936,-73.57173800000002
352114,1,11556.519827437192,1771,1,0,0,1,0,0,45.576870999999905,-73.54669699999998
11888,1,9663.714774642884,2641,1,0,0,1,0,0,45.51013099999992,-73.612563
246510,1,1820.150779349952,1299,1,0,0,1,0,0,45.50489999999992,-73.57356700000003
167027,3,2122.7627431656947,862,1,0,0,1,0,0,45.50641499999993,-73.576442
48217,1,94.20798283096023,260,1,0,0,1,0,0,45.50360399999993,-73.61981999999998
393331,1,5258.459109379849,1594,1,0,0,1,0,0,45.494309999999935,-73.563775
28772,2,25879.236416558582,1238,1,0,0,1,0,0,45.56508899999994,-73.905461
382203,6,5281.679108414496,1633,1,0,0,1,0,0,45.500022999999935,-73.617923
435675,6,474.0073752446612,569,1,0,0,1,0,0,45.55124999999993,-73.553225
384267,2,15532.366860578953,1762,1,0,0,1,0,0,45.581592999999934,-73.56915200000002
206943,6,600.1750289697118,1128,1,0,0,1,0,0,45.51119199999993,-73.577162
355541,0,1399.6320843395627,1444,1,0,0,1,0,0,45.52272999999993,-73.59557100000002
111636,2,6125.918921831483,1783,1,0,0,1,0,0,45.515298999999935,-73.60634199999998
397888,3,11950.922338412493,2792,1,0,0,1,0,0,45.45834799999993,-73.56740400000002
152732,2,1858.8489158846319,2889,1,0,0,1,0,0,45.513743999999924,-73.560497
27475,5,3943.753214634312,733,1,0,0,1,0,0,45.52567699999993,-73.594755
464397,7,11626.862981970513,3049,1,0,0,1,0,0,45.40512299999993,-73.93164000000002
212387,3,2016.8584685420599,785,1,0,0,1,0,0,45.509833999999934,-73.567284
269630,6,237.01663581907857,220,1,0,0,1,0,0,45.553719999999934,-73.551728
14175,1,11025.092276204085,1696,1,0,0,1,0,0,45.494008999999934,-73.58132600000002
258367,2,4661.8931950620345,840,1,0,0,1,0,0,45.39545599999993,-73.607213
392048,2,14376.18268628098,1122,1,0,0,1,0,0,45.54687399999993,-73.502481
431909,0,546.2134135747525,807,1,0,0,1,0,0,45.551107999999935,-73.54071700000001
117087,2,10581.393886677772,2825,1,0,0,1,0,0,45.49429099999993,-73.619699
442966,2,5564.419178703514,710,1,0,0,1,0,0,45.44391399999992,-73.30284
281838,0,4986.892297536966,3695,1,0,0,1,0,0,45.535845999999935,-73.63309699999998
195857,2,1217.153115997419,304,1,0,0,1,0,0,45.50715799999993,-73.566175
410327,0,1158.4682550922396,786,1,0,0,1,0,0,45.50497199999993,-73.57349999999998
463912,1,2888.299497973205,1641,1,0,0,1,0,0,45.518685999999924,-73.57312700000001
55325,2,22859.102941901714,2412,1,0,0,1,0,0,45.430028999999934,-73.59258299999998
57379,1,2321.6853502683703,937,1,0,0,1,0,0,45.502555999999934,-73.618505
109996,1,3766.315134493729,1927,1,0,0,1,0,0,45.574429999999936,-73.65636300000003
366846,2,10298.756674047636,793,1,0,0,1,0,0,45.440818999999934,-73.71598
108197,2,9880.989842569476,870,1,0,0,1,0,0,45.594881999999934,-73.53613400000002
112372,2,4314.231842134767,831,1,0,0,1,0,0,45.53449699999993,-73.660739
429756,2,4224.041959666692,1080,1,0,0,1,0,0,45.53086699999994,-73.62406400000002
364549,3,2696.655624171268,865,1,0,0,1,0,0,45.51615299999993,-73.562895
438038,7,181.388762421492,221,1,0,0,1,0,0,45.54570599999993,-73.62695900000001
100537,0,3219.861211583693,5587,1,0,0,1,0,0,45.30777899999993,-73.25077800000003
19968,6,2543.566266408797,1050,1,0,0,1,0,0,45.570642999999954,-73.56792300000002
146052,1,6196.8889020929955,1240,1,0,0,1,0,0,45.47052799999992,-73.57181299999998
321593,2,5184.510998087329,800,1,0,0,1,0,0,45.64696699999993,-73.512651
4353,2,625.9227001149403,170,1,0,0,1,0,0,45.698762999999936,-73.644273
470956,2,1230.4260483640817,206,1,0,0,1,0,0,45.504989999999935,-73.77725900000002
241423,6,844.895010018945,509,1,0,0,1,0,0,45.502583999999935,-73.566836
254517,0,325.5518803039315,334,1,0,0,1,0,0,45.51700299999993,-73.557501
244222,0,374.6564036557109,267,1,0,0,1,0,0,45.49987299999993,-73.556235
331603,0,4852.021018026029,1984,1,0,0,1,0,0,45.509610999999936,-73.55081700000002
425951,3,633.836105365988,278,1,0,0,1,0,0,45.50300999999993,-73.558091
268652,0,1163.844802739046,1304,1,0,0,1,0,0,45.52011799999993,-73.58636700000002
445547,1,784.1225278331116,2601,1,0,0,1,0,0,45.40717599999992,-73.94059399999998
282481,2,1773.8111126790693,335,1,0,0,1,0,0,45.55380999999992,-73.53202900000002
248339,1,807.7975357978012,2668,1,0,0,1,0,0,45.49609599999993,-73.62173200000002
33430,0,370.66885685838446,328,1,0,0,1,0,0,45.60365299999993,-73.571375
372154,0,3523.8174971242406,3368,1,0,0,1,0,0,45.52162999999993,-73.570086
409404,6,14203.14181119876,4842,1,0,0,1,0,0,45.56093199999992,-73.72553700000002
299543,2,17284.694213401417,2610,1,0,0,1,0,0,45.50917399999993,-73.67860500000002
340109,2,4703.903903577995,518,1,0,0,1,0,0,45.627192999999934,-73.59573600000002
405479,0,1072.9864781093518,1433,1,0,0,1,0,0,45.53704999999994,-73.602222
232199,2,3843.784855111483,728,1,0,0,1,0,0,45.481265999999934,-73.55607699999999
103807,3,1545.8895059095844,653,1,0,0,1,0,0,45.50641499999993,-73.576442
264922,3,2059.823809318213,715,1,0,0,1,0,0,45.512425999999934,-73.677182
88459,0,314.8569733360116,400,1,0,0,1,0,0,45.51421899999993,-73.57706199999998
457850,2,9112.487586463742,751,1,0,0,1,0,0,45.476655999999934,-73.78922399999998
88317,2,25653.772882125453,2805,1,0,0,1,0,0,45.72349099999993,-73.61603000000002
412350,0,799.8403728743718,431,1,0,0,1,0,0,45.457298999999935,-73.62909599999998
452562,2,4659.389184005011,2663,1,0,0,1,0,0,45.47273999999993,-73.588747
198541,3,11540.144376815366,3284,1,0,0,1,0,0,45.52152199999993,-73.58510799999998
78948,1,8753.03407540432,2573,1,0,0,1,0,0,45.497832999999936,-73.619875
29542,4,14646.805359118684,3895,1,0,0,1,0,0,45.550600999999936,-73.640221
184417,0,418.97950933598963,404,1,0,0,1,0,0,45.49712799999993,-73.61850199999998
473424,1,4272.635649091017,2803,1,0,0,1,0,0,45.474775999999935,-73.60828199999997
188319,6,5746.6755713025095,2201,1,0,0,1,0,0,45.503302999999924,-73.618803
250905,2,627.0331130505892,2959,1,0,0,1,0,0,45.628256999999934,-73.59663999999998
38717,2,652.2435474859523,2807,1,0,0,1,0,0,45.519185999999934,-73.56082900000003
151137,0,292.18997340356844,206,1,0,0,1,0,0,45.50375099999993,-73.57468800000002
355347,6,7309.288334217028,2518,1,0,0,1,0,0,45.49813099999992,-73.567268
101671,3,4153.929011660086,1893,1,0,0,1,0,0,45.55840499999991,-73.58335599999998
309630,2,17193.417085304704,1277,1,0,0,1,0,0,45.57313799999992,-73.40325300000002
104033,2,9648.594408498255,875,1,0,0,1,0,0,45.620010999999934,-73.85858300000002
